Chromosome	Source	Feature	Start	End	Attributes
NC_003279.8	GetRepeats	repeat_copy	10218119	10218218	Parent=Repeat_16794;Copy=2
NC_003279.8	GetRepeats	repeat_region	10217851	10218738	ID=Repeat_16795
NC_003279.8	GetRepeats	repeat_copy	10217851	10218000	Parent=Repeat_16795;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218589	10218738	Parent=Repeat_16795;Copy=2
NC_003279.8	GetRepeats	repeat_region	10217851	10218940	ID=Repeat_16796
NC_003279.8	GetRepeats	repeat_copy	10217851	10218000	Parent=Repeat_16796;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218791	10218940	Parent=Repeat_16796;Copy=2
NC_003279.8	GetRepeats	repeat_region	10217901	10218086	ID=Repeat_16797
NC_003279.8	GetRepeats	repeat_copy	10217901	10217950	Parent=Repeat_16797;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218037	10218086	Parent=Repeat_16797;Copy=2
NC_003279.8	GetRepeats	repeat_region	10217901	10218286	ID=Repeat_16798
NC_003279.8	GetRepeats	repeat_copy	10217901	10217950	Parent=Repeat_16798;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218237	10218286	Parent=Repeat_16798;Copy=2
NC_003279.8	GetRepeats	repeat_region	10217901	10218402	ID=Repeat_16799
NC_003279.8	GetRepeats	repeat_copy	10217901	10218000	Parent=Repeat_16799;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218303	10218402	Parent=Repeat_16799;Copy=2
NC_003279.8	GetRepeats	repeat_region	10217901	10218554	ID=Repeat_16800
NC_003279.8	GetRepeats	repeat_copy	10217901	10217950	Parent=Repeat_16800;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218505	10218554	Parent=Repeat_16800;Copy=2
NC_003279.8	GetRepeats	repeat_region	10217901	10218622	ID=Repeat_16801
NC_003279.8	GetRepeats	repeat_copy	10217901	10217950	Parent=Repeat_16801;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218573	10218622	Parent=Repeat_16801;Copy=2
NC_003279.8	GetRepeats	repeat_region	10217901	10218824	ID=Repeat_16802
NC_003279.8	GetRepeats	repeat_copy	10217901	10217950	Parent=Repeat_16802;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218775	10218824	Parent=Repeat_16802;Copy=2
NC_003279.8	GetRepeats	repeat_region	10217901	10219076	ID=Repeat_16803
NC_003279.8	GetRepeats	repeat_copy	10217901	10218000	Parent=Repeat_16803;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218977	10219076	Parent=Repeat_16803;Copy=2
NC_003279.8	GetRepeats	repeat_region	10217901	10219160	ID=Repeat_16804
NC_003279.8	GetRepeats	repeat_copy	10217901	10217950	Parent=Repeat_16804;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10219111	10219160	Parent=Repeat_16804;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218026	10218275	ID=Repeat_16805
NC_003279.8	GetRepeats	repeat_copy	10218026	10218075	Parent=Repeat_16805;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218226	10218275	Parent=Repeat_16805;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218026	10218543	ID=Repeat_16806
NC_003279.8	GetRepeats	repeat_copy	10218026	10218075	Parent=Repeat_16806;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218494	10218543	Parent=Repeat_16806;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218026	10218686	ID=Repeat_16807
NC_003279.8	GetRepeats	repeat_copy	10218026	10218150	Parent=Repeat_16807;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218562	10218686	Parent=Repeat_16807;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218026	10218888	ID=Repeat_16808
NC_003279.8	GetRepeats	repeat_copy	10218026	10218150	Parent=Repeat_16808;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218764	10218888	Parent=Repeat_16808;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218026	10219015	ID=Repeat_16809
NC_003279.8	GetRepeats	repeat_copy	10218026	10218075	Parent=Repeat_16809;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218966	10219015	Parent=Repeat_16809;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218051	10218216	ID=Repeat_16810
NC_003279.8	GetRepeats	repeat_copy	10218051	10218150	Parent=Repeat_16810;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218117	10218216	Parent=Repeat_16810;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218051	10218484	ID=Repeat_16811
NC_003279.8	GetRepeats	repeat_copy	10218051	10218150	Parent=Repeat_16811;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218385	10218484	Parent=Repeat_16811;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218101	10218350	ID=Repeat_16812
NC_003279.8	GetRepeats	repeat_copy	10218101	10218150	Parent=Repeat_16812;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218301	10218350	Parent=Repeat_16812;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218101	10219158	ID=Repeat_16813
NC_003279.8	GetRepeats	repeat_copy	10218101	10218150	Parent=Repeat_16813;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10219109	10219158	Parent=Repeat_16813;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218126	10218543	ID=Repeat_16814
NC_003279.8	GetRepeats	repeat_copy	10218126	10218275	Parent=Repeat_16814;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218394	10218543	Parent=Repeat_16814;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218126	10218695	ID=Repeat_16815
NC_003279.8	GetRepeats	repeat_copy	10218126	10218225	Parent=Repeat_16815;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218596	10218695	Parent=Repeat_16815;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218126	10218897	ID=Repeat_16816
NC_003279.8	GetRepeats	repeat_copy	10218126	10218225	Parent=Repeat_16816;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218798	10218897	Parent=Repeat_16816;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218176	10218359	ID=Repeat_16817
NC_003279.8	GetRepeats	repeat_copy	10218176	10218225	Parent=Repeat_16817;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218310	10218359	Parent=Repeat_16817;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218176	10218611	ID=Repeat_16818
NC_003279.8	GetRepeats	repeat_copy	10218176	10218275	Parent=Repeat_16818;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218512	10218611	Parent=Repeat_16818;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218176	10218813	ID=Repeat_16819
NC_003279.8	GetRepeats	repeat_copy	10218176	10218275	Parent=Repeat_16819;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218714	10218813	Parent=Repeat_16819;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218176	10219015	ID=Repeat_16820
NC_003279.8	GetRepeats	repeat_copy	10218176	10218275	Parent=Repeat_16820;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218916	10219015	Parent=Repeat_16820;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218176	10219033	ID=Repeat_16821
NC_003279.8	GetRepeats	repeat_copy	10218176	10218225	Parent=Repeat_16821;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218984	10219033	Parent=Repeat_16821;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218301	10218484	ID=Repeat_16822
NC_003279.8	GetRepeats	repeat_copy	10218301	10218350	Parent=Repeat_16822;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218435	10218484	Parent=Repeat_16822;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218301	10218736	ID=Repeat_16823
NC_003279.8	GetRepeats	repeat_copy	10218301	10218400	Parent=Repeat_16823;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218637	10218736	Parent=Repeat_16823;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218301	10218938	ID=Repeat_16824
NC_003279.8	GetRepeats	repeat_copy	10218301	10218400	Parent=Repeat_16824;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218839	10218938	Parent=Repeat_16824;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218301	10219158	ID=Repeat_16825
NC_003279.8	GetRepeats	repeat_copy	10218301	10218350	Parent=Repeat_16825;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10219109	10219158	Parent=Repeat_16825;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218326	10219099	ID=Repeat_16826
NC_003279.8	GetRepeats	repeat_copy	10218326	10218425	Parent=Repeat_16826;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10219000	10219099	Parent=Repeat_16826;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218376	10218702	ID=Repeat_16827
NC_003279.8	GetRepeats	repeat_copy	10218376	10218500	Parent=Repeat_16827;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218578	10218702	Parent=Repeat_16827;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218376	10218904	ID=Repeat_16828
NC_003279.8	GetRepeats	repeat_copy	10218376	10218500	Parent=Repeat_16828;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218780	10218904	Parent=Repeat_16828;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218376	10219165	ID=Repeat_16829
NC_003279.8	GetRepeats	repeat_copy	10218376	10218425	Parent=Repeat_16829;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10219116	10219165	Parent=Repeat_16829;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218451	10218618	ID=Repeat_16830
NC_003279.8	GetRepeats	repeat_copy	10218451	10218550	Parent=Repeat_16830;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218519	10218618	Parent=Repeat_16830;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218451	10218820	ID=Repeat_16831
NC_003279.8	GetRepeats	repeat_copy	10218451	10218550	Parent=Repeat_16831;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218721	10218820	Parent=Repeat_16831;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218451	10219047	ID=Repeat_16832
NC_003279.8	GetRepeats	repeat_copy	10218451	10218575	Parent=Repeat_16832;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218923	10219047	Parent=Repeat_16832;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218451	10219040	ID=Repeat_16833
NC_003279.8	GetRepeats	repeat_copy	10218451	10218500	Parent=Repeat_16833;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218991	10219040	Parent=Repeat_16833;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218526	10218709	ID=Repeat_16834
NC_003279.8	GetRepeats	repeat_copy	10218526	10218575	Parent=Repeat_16834;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218660	10218709	Parent=Repeat_16834;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218526	10219027	ID=Repeat_16835
NC_003279.8	GetRepeats	repeat_copy	10218526	10218825	Parent=Repeat_16835;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218728	10219027	Parent=Repeat_16835;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218526	10218911	ID=Repeat_16836
NC_003279.8	GetRepeats	repeat_copy	10218526	10218575	Parent=Repeat_16836;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218862	10218911	Parent=Repeat_16836;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218526	10219004	ID=Repeat_16837
NC_003279.8	GetRepeats	repeat_copy	10218526	10218600	Parent=Repeat_16837;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218930	10219004	Parent=Repeat_16837;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218576	10219163	ID=Repeat_16838
NC_003279.8	GetRepeats	repeat_copy	10218576	10218625	Parent=Repeat_16838;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10219114	10219163	Parent=Repeat_16838;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218651	10218768	ID=Repeat_16839
NC_003279.8	GetRepeats	repeat_copy	10218651	10218700	Parent=Repeat_16839;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218719	10218768	Parent=Repeat_16839;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218651	10218970	ID=Repeat_16840
NC_003279.8	GetRepeats	repeat_copy	10218651	10218700	Parent=Repeat_16840;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218921	10218970	Parent=Repeat_16840;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218651	10219088	ID=Repeat_16841
NC_003279.8	GetRepeats	repeat_copy	10218651	10218750	Parent=Repeat_16841;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218989	10219088	Parent=Repeat_16841;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218726	10218909	ID=Repeat_16842
NC_003279.8	GetRepeats	repeat_copy	10218726	10218775	Parent=Repeat_16842;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218860	10218909	Parent=Repeat_16842;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218726	10219045	ID=Repeat_16843
NC_003279.8	GetRepeats	repeat_copy	10218726	10218775	Parent=Repeat_16843;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218996	10219045	Parent=Repeat_16843;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218776	10218891	ID=Repeat_16844
NC_003279.8	GetRepeats	repeat_copy	10218776	10218825	Parent=Repeat_16844;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218842	10218891	Parent=Repeat_16844;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218776	10219161	ID=Repeat_16845
NC_003279.8	GetRepeats	repeat_copy	10218776	10218825	Parent=Repeat_16845;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10219112	10219161	Parent=Repeat_16845;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218851	10218968	ID=Repeat_16846
NC_003279.8	GetRepeats	repeat_copy	10218851	10218900	Parent=Repeat_16846;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218919	10218968	Parent=Repeat_16846;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218851	10219086	ID=Repeat_16847
NC_003279.8	GetRepeats	repeat_copy	10218851	10218950	Parent=Repeat_16847;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218987	10219086	Parent=Repeat_16847;Copy=2
NC_003279.8	GetRepeats	repeat_region	10218926	10219043	ID=Repeat_16848
NC_003279.8	GetRepeats	repeat_copy	10218926	10218975	Parent=Repeat_16848;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10218994	10219043	Parent=Repeat_16848;Copy=2
NC_003279.8	GetRepeats	repeat_region	10219051	10219216	ID=Repeat_16849
NC_003279.8	GetRepeats	repeat_copy	10219051	10219150	Parent=Repeat_16849;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10219117	10219216	Parent=Repeat_16849;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266351	10266756	ID=Repeat_16850
NC_003279.8	GetRepeats	repeat_copy	10266351	10266525	Parent=Repeat_16850;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10266582	10266756	Parent=Repeat_16850;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266376	10268504	ID=Repeat_16851
NC_003279.8	GetRepeats	repeat_copy	10266376	10266425	Parent=Repeat_16851;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10268455	10268504	Parent=Repeat_16851;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266376	10270583	ID=Repeat_16852
NC_003279.8	GetRepeats	repeat_copy	10266376	10266425	Parent=Repeat_16852;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10270534	10270583	Parent=Repeat_16852;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266451	10269041	ID=Repeat_16853
NC_003279.8	GetRepeats	repeat_copy	10266451	10266500	Parent=Repeat_16853;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10268992	10269041	Parent=Repeat_16853;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266451	10270196	ID=Repeat_16854
NC_003279.8	GetRepeats	repeat_copy	10266451	10266500	Parent=Repeat_16854;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10270147	10270196	Parent=Repeat_16854;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266526	10268423	ID=Repeat_16855
NC_003279.8	GetRepeats	repeat_copy	10266526	10266575	Parent=Repeat_16855;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10268374	10268423	Parent=Repeat_16855;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266526	10270502	ID=Repeat_16856
NC_003279.8	GetRepeats	repeat_copy	10266526	10266575	Parent=Repeat_16856;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10270453	10270502	Parent=Repeat_16856;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266626	10268523	ID=Repeat_16857
NC_003279.8	GetRepeats	repeat_copy	10266626	10266675	Parent=Repeat_16857;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10268474	10268523	Parent=Repeat_16857;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266626	10270602	ID=Repeat_16858
NC_003279.8	GetRepeats	repeat_copy	10266626	10266675	Parent=Repeat_16858;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10270553	10270602	Parent=Repeat_16858;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266751	10267262	ID=Repeat_16859
NC_003279.8	GetRepeats	repeat_copy	10266751	10266800	Parent=Repeat_16859;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10267213	10267262	Parent=Repeat_16859;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266751	10267493	ID=Repeat_16860
NC_003279.8	GetRepeats	repeat_copy	10266751	10266800	Parent=Repeat_16860;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10267444	10267493	Parent=Repeat_16860;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266751	10267724	ID=Repeat_16861
NC_003279.8	GetRepeats	repeat_copy	10266751	10266800	Parent=Repeat_16861;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10267675	10267724	Parent=Repeat_16861;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266751	10267955	ID=Repeat_16862
NC_003279.8	GetRepeats	repeat_copy	10266751	10266800	Parent=Repeat_16862;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10267906	10267955	Parent=Repeat_16862;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266751	10268186	ID=Repeat_16863
NC_003279.8	GetRepeats	repeat_copy	10266751	10266800	Parent=Repeat_16863;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10268137	10268186	Parent=Repeat_16863;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266751	10268648	ID=Repeat_16864
NC_003279.8	GetRepeats	repeat_copy	10266751	10266800	Parent=Repeat_16864;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10268599	10268648	Parent=Repeat_16864;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266751	10268879	ID=Repeat_16865
NC_003279.8	GetRepeats	repeat_copy	10266751	10266800	Parent=Repeat_16865;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10268830	10268879	Parent=Repeat_16865;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266751	10269110	ID=Repeat_16866
NC_003279.8	GetRepeats	repeat_copy	10266751	10266800	Parent=Repeat_16866;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10269061	10269110	Parent=Repeat_16866;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266751	10269341	ID=Repeat_16867
NC_003279.8	GetRepeats	repeat_copy	10266751	10266800	Parent=Repeat_16867;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10269292	10269341	Parent=Repeat_16867;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266751	10269572	ID=Repeat_16868
NC_003279.8	GetRepeats	repeat_copy	10266751	10266800	Parent=Repeat_16868;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10269523	10269572	Parent=Repeat_16868;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266751	10269803	ID=Repeat_16869
NC_003279.8	GetRepeats	repeat_copy	10266751	10266800	Parent=Repeat_16869;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10269754	10269803	Parent=Repeat_16869;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266751	10270034	ID=Repeat_16870
NC_003279.8	GetRepeats	repeat_copy	10266751	10266800	Parent=Repeat_16870;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10269985	10270034	Parent=Repeat_16870;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266751	10270265	ID=Repeat_16871
NC_003279.8	GetRepeats	repeat_copy	10266751	10266800	Parent=Repeat_16871;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10270216	10270265	Parent=Repeat_16871;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266751	10270727	ID=Repeat_16872
NC_003279.8	GetRepeats	repeat_copy	10266751	10266800	Parent=Repeat_16872;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10270678	10270727	Parent=Repeat_16872;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266751	10270958	ID=Repeat_16873
NC_003279.8	GetRepeats	repeat_copy	10266751	10266800	Parent=Repeat_16873;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10270909	10270958	Parent=Repeat_16873;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266751	10271189	ID=Repeat_16874
NC_003279.8	GetRepeats	repeat_copy	10266751	10266800	Parent=Repeat_16874;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10271140	10271189	Parent=Repeat_16874;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266751	10271420	ID=Repeat_16875
NC_003279.8	GetRepeats	repeat_copy	10266751	10266800	Parent=Repeat_16875;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10271371	10271420	Parent=Repeat_16875;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266751	10271651	ID=Repeat_16876
NC_003279.8	GetRepeats	repeat_copy	10266751	10266800	Parent=Repeat_16876;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10271602	10271651	Parent=Repeat_16876;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266876	10270159	ID=Repeat_16877
NC_003279.8	GetRepeats	repeat_copy	10266876	10266925	Parent=Repeat_16877;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10270110	10270159	Parent=Repeat_16877;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266876	10270927	ID=Repeat_16878
NC_003279.8	GetRepeats	repeat_copy	10266876	10267000	Parent=Repeat_16878;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10270803	10270927	Parent=Repeat_16878;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266876	10271083	ID=Repeat_16879
NC_003279.8	GetRepeats	repeat_copy	10266876	10266925	Parent=Repeat_16879;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10271034	10271083	Parent=Repeat_16879;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266901	10267231	ID=Repeat_16880
NC_003279.8	GetRepeats	repeat_copy	10266901	10267000	Parent=Repeat_16880;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10267132	10267231	Parent=Repeat_16880;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266901	10267924	ID=Repeat_16881
NC_003279.8	GetRepeats	repeat_copy	10266901	10267000	Parent=Repeat_16881;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10267825	10267924	Parent=Repeat_16881;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266901	10268105	ID=Repeat_16882
NC_003279.8	GetRepeats	repeat_copy	10266901	10266950	Parent=Repeat_16882;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10268056	10268105	Parent=Repeat_16882;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266901	10268411	ID=Repeat_16883
NC_003279.8	GetRepeats	repeat_copy	10266901	10267025	Parent=Repeat_16883;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10268287	10268411	Parent=Repeat_16883;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266901	10268848	ID=Repeat_16884
NC_003279.8	GetRepeats	repeat_copy	10266901	10267000	Parent=Repeat_16884;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10268749	10268848	Parent=Repeat_16884;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266901	10269310	ID=Repeat_16885
NC_003279.8	GetRepeats	repeat_copy	10266901	10267000	Parent=Repeat_16885;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10269211	10269310	Parent=Repeat_16885;Copy=2
NC_003279.8	GetRepeats	repeat_region	10266901	10269772	ID=Repeat_16886
NC_003279.8	GetRepeats	repeat_copy	10266901	10267000	Parent=Repeat_16886;Copy=1
NC_003279.8	GetRepeats	repeat_copy	10269673	10269772	Parent=Repeat_16886;Copy=2
