Chromosome,Start,End,Match_Start,Match_End
NC_003279.8,13405701,13405775,13407521,13407595
NC_003279.8,13405701,13405975,13407651,13407925
NC_003279.8,13405701,13405850,13407937,13408086
NC_003279.8,13405726,13405875,13406012,13406161
NC_003279.8,13405726,13405825,13406246,13406345
NC_003279.8,13405726,13405775,13406532,13406581
NC_003279.8,13405726,13405825,13406662,13406761
NC_003279.8,13405726,13405775,13406870,13406919
NC_003279.8,13405726,13405775,13407000,13407049
NC_003279.8,13405726,13405775,13407286,13407335
NC_003279.8,13405726,13405850,13408144,13408268
NC_003279.8,13405726,13405825,13408300,13408399
NC_003279.8,13405751,13405800,13406167,13406216
NC_003279.8,13405751,13405800,13406349,13406398
NC_003279.8,13405751,13405800,13406583,13406632
NC_003279.8,13405751,13405850,13406765,13406864
NC_003279.8,13405751,13405800,13406947,13406996
NC_003279.8,13405751,13405900,13407077,13407226
NC_003279.8,13405751,13405825,13407337,13407411
NC_003279.8,13405751,13405825,13407519,13407593
NC_003279.8,13405751,13406000,13407649,13407898
NC_003279.8,13405751,13405900,13407935,13408084
NC_003279.8,13405776,13405925,13406010,13406159
NC_003279.8,13405776,13405875,13406244,13406343
NC_003279.8,13405776,13405825,13406530,13406579
NC_003279.8,13405776,13405875,13406660,13406759
NC_003279.8,13405776,13405825,13406868,13406917
NC_003279.8,13405776,13405825,13406998,13407047
NC_003279.8,13405776,13405825,13407284,13407333
NC_003279.8,13405776,13405900,13408142,13408266
NC_003279.8,13405776,13405875,13408298,13408397
NC_003279.8,13405801,13405850,13406165,13406214
NC_003279.8,13405801,13405850,13406347,13406396
NC_003279.8,13405801,13405850,13406581,13406630
NC_003279.8,13405801,13405900,13406763,13406862
NC_003279.8,13405801,13405850,13406945,13406994
NC_003279.8,13405801,13405950,13407075,13407224
NC_003279.8,13405801,13405875,13407335,13407409
NC_003279.8,13405801,13405875,13407517,13407591
NC_003279.8,13405801,13406000,13407647,13407846
NC_003279.8,13405801,13405950,13407933,13408082
NC_003279.8,13405826,13405975,13406008,13406157
NC_003279.8,13405826,13405925,13406242,13406341
NC_003279.8,13405826,13405875,13406528,13406577
NC_003279.8,13405826,13405925,13406658,13406757
NC_003279.8,13405826,13405875,13406866,13406915
NC_003279.8,13405826,13405875,13406996,13407045
NC_003279.8,13405826,13405875,13407282,13407331
NC_003279.8,13405826,13405950,13408140,13408264
NC_003279.8,13405826,13405925,13408296,13408395
NC_003279.8,13405851,13405900,13406163,13406212
NC_003279.8,13405851,13405900,13406345,13406394
NC_003279.8,13405851,13405900,13406579,13406628
NC_003279.8,13405851,13405950,13406761,13406860
NC_003279.8,13405851,13405900,13406943,13406992
NC_003279.8,13405851,13406025,13407073,13407247
NC_003279.8,13405851,13405925,13407333,13407407
NC_003279.8,13405851,13405925,13407515,13407589
NC_003279.8,13405851,13406000,13407645,13407794
NC_003279.8,13405851,13406025,13407931,13408105
NC_003279.8,13405876,13406000,13406006,13406130
NC_003279.8,13405876,13405975,13406240,13406339
NC_003279.8,13405876,13405925,13406526,13406575
NC_003279.8,13405876,13405975,13406656,13406755
NC_003279.8,13405876,13405925,13406864,13406913
NC_003279.8,13405876,13405925,13406994,13407043
NC_003279.8,13405876,13405925,13407280,13407329
NC_003279.8,13405876,13406025,13408138,13408287
NC_003279.8,13405876,13405975,13408294,13408393
NC_003279.8,13405901,13405950,13406161,13406210
NC_003279.8,13405901,13405950,13406343,13406392
NC_003279.8,13405901,13405950,13406577,13406626
NC_003279.8,13405901,13406050,13406759,13406908
NC_003279.8,13405901,13405950,13406941,13406990
NC_003279.8,13405901,13406000,13407071,13407170
NC_003279.8,13405901,13405975,13407331,13407405
NC_003279.8,13405901,13405975,13407513,13407587
NC_003279.8,13405901,13406000,13407643,13407742
NC_003279.8,13405901,13406000,13407929,13408028
NC_003279.8,13405926,13406000,13406004,13406078
NC_003279.8,13405926,13406000,13406238,13406312
NC_003279.8,13405926,13405975,13406524,13406573
NC_003279.8,13405926,13406000,13406654,13406728
NC_003279.8,13405926,13405975,13406862,13406911
NC_003279.8,13405926,13405975,13406992,13407041
NC_003279.8,13405926,13405975,13407278,13407327
NC_003279.8,13405926,13406000,13408136,13408210
NC_003279.8,13405926,13406000,13408292,13408366
NC_003279.8,13405951,13406025,13406159,13406233
NC_003279.8,13405951,13406025,13406341,13406415
NC_003279.8,13405951,13406025,13406575,13406649
NC_003279.8,13405951,13406000,13406757,13406806
NC_003279.8,13405951,13406050,13406939,13407038
NC_003279.8,13405951,13406000,13407069,13407118
NC_003279.8,13405951,13406000,13407329,13407378
NC_003279.8,13405951,13406000,13407511,13407560
NC_003279.8,13405951,13406000,13407641,13407690
NC_003279.8,13405951,13406000,13407927,13407976
NC_003279.8,13405976,13406100,13406210,13406334
NC_003279.8,13405976,13406025,13406392,13406441
NC_003279.8,13405976,13406025,13406418,13406467
NC_003279.8,13405976,13406025,13406444,13406493
NC_003279.8,13405976,13406025,13406470,13406519
NC_003279.8,13405976,13406050,13406496,13406570
NC_003279.8,13405976,13406100,13406626,13406750
NC_003279.8,13405976,13406025,13407224,13407273
NC_003279.8,13405976,13406050,13407250,13407324
NC_003279.8,13405976,13406025,13408082,13408131
NC_003279.8,13405976,13406150,13408108,13408282
NC_003279.8,13405976,13406100,13408264,13408388
NC_003279.8,13406001,13406100,13406053,13406152
NC_003279.8,13406001,13406050,13406105,13406154
NC_003279.8,13406001,13406050,13406287,13406336
NC_003279.8,13406001,13406050,13406703,13406752
NC_003279.8,13406001,13406075,13406781,13406855
NC_003279.8,13406001,13406150,13407093,13407242
NC_003279.8,13406001,13406075,13407145,13407219
NC_003279.8,13406001,13406050,13407353,13407402
NC_003279.8,13406001,13406050,13407535,13407584
NC_003279.8,13406001,13406175,13407665,13407839
NC_003279.8,13406001,13406175,13407717,13407891
NC_003279.8,13406001,13406225,13407769,13407993
NC_003279.8,13406001,13406100,13407821,13407920
NC_003279.8,13406001,13406050,13407873,13407922
NC_003279.8,13406001,13406150,13407951,13408100
NC_003279.8,13406001,13406075,13408003,13408077
NC_003279.8,13406001,13406075,13408185,13408259
NC_003279.8,13406001,13406050,13408341,13408390
NC_003279.8,13406026,13406075,13406156,13406205
NC_003279.8,13406026,13406075,13406338,13406387
NC_003279.8,13406026,13406075,13406572,13406621
NC_003279.8,13406026,13406150,13406754,13406878
NC_003279.8,13406026,13406075,13406936,13406985
NC_003279.8,13406026,13406175,13407066,13407215
NC_003279.8,13406026,13406100,13407326,13407400
NC_003279.8,13406026,13406100,13407508,13407582
NC_003279.8,13406026,13406175,13407638,13407787
NC_003279.8,13406026,13406175,13407924,13408073
NC_003279.8,13406051,13406275,13406233,13406457
NC_003279.8,13406051,13406100,13406519,13406568
NC_003279.8,13406051,13406225,13406649,13406823
NC_003279.8,13406051,13406100,13406857,13406906
NC_003279.8,13406051,13406100,13406987,13407036
NC_003279.8,13406051,13406100,13407273,13407322
NC_003279.8,13406051,13406175,13408131,13408255
NC_003279.8,13406051,13406200,13408287,13408436
NC_003279.8,13406076,13406150,13406154,13406228
NC_003279.8,13406076,13406150,13406336,13406410
NC_003279.8,13406076,13406150,13406570,13406644
NC_003279.8,13406076,13406175,13406752,13406851
NC_003279.8,13406076,13406150,13406934,13407008
NC_003279.8,13406076,13406175,13407064,13407163
NC_003279.8,13406076,13406200,13407324,13407448
NC_003279.8,13406076,13406200,13407506,13407630
NC_003279.8,13406076,13406175,13407636,13407735
NC_003279.8,13406076,13406175,13407922,13408021
NC_003279.8,13406101,13406150,13406205,13406254
NC_003279.8,13406101,13406175,13406231,13406305
NC_003279.8,13406101,13406150,13406387,13406436
NC_003279.8,13406101,13406150,13406413,13406462
NC_003279.8,13406101,13406150,13406439,13406488
NC_003279.8,13406101,13406150,13406465,13406514
NC_003279.8,13406101,13406150,13406491,13406540
NC_003279.8,13406101,13406400,13406517,13406816
NC_003279.8,13406101,13406150,13406621,13406670
NC_003279.8,13406101,13406175,13406647,13406721
NC_003279.8,13406101,13406200,13406855,13406954
NC_003279.8,13406101,13406200,13406985,13407084
NC_003279.8,13406101,13406150,13407219,13407268
NC_003279.8,13406101,13406150,13407245,13407294
NC_003279.8,13406101,13406225,13407271,13407395
NC_003279.8,13406101,13406150,13408077,13408126
NC_003279.8,13406101,13406150,13408103,13408152
NC_003279.8,13406101,13406175,13408129,13408203
NC_003279.8,13406101,13406150,13408259,13408308
NC_003279.8,13406101,13406175,13408285,13408359
NC_003279.8,13406126,13406175,13406152,13406201
NC_003279.8,13406126,13406175,13406334,13406383
NC_003279.8,13406126,13406175,13406568,13406617
NC_003279.8,13406126,13406175,13406750,13406799
NC_003279.8,13406126,13406250,13406906,13407030
NC_003279.8,13406126,13406175,13406932,13406981
NC_003279.8,13406126,13406225,13407036,13407135
NC_003279.8,13406126,13406175,13407062,13407111
NC_003279.8,13406126,13406175,13407322,13407371
NC_003279.8,13406126,13406200,13407400,13407474
NC_003279.8,13406126,13406200,13407426,13407500
NC_003279.8,13406126,13406200,13407452,13407526
NC_003279.8,13406126,13406225,13407478,13407577
NC_003279.8,13406126,13406175,13407504,13407553
NC_003279.8,13406126,13406200,13407582,13407656
NC_003279.8,13406126,13406225,13407608,13407707
NC_003279.8,13406126,13406175,13407634,13407683
NC_003279.8,13406126,13406175,13407920,13407969
NC_003279.8,13406126,13406200,13408388,13408462
NC_003279.8,13406126,13406175,13408414,13408463
NC_003279.8,13406176,13406225,13406280,13406329
NC_003279.8,13406176,13406225,13406696,13406745
NC_003279.8,13406176,13406250,13406826,13406900
NC_003279.8,13406176,13406225,13407138,13407187
NC_003279.8,13406176,13406275,13407190,13407289
NC_003279.8,13406176,13406225,13407710,13407759
NC_003279.8,13406176,13406225,13407762,13407811
NC_003279.8,13406176,13406225,13407814,13407863
NC_003279.8,13406176,13406225,13407866,13407915
NC_003279.8,13406176,13406225,13407996,13408045
NC_003279.8,13406176,13406275,13408048,13408147
NC_003279.8,13406176,13406225,13408178,13408227
NC_003279.8,13406176,13406375,13408230,13408429
NC_003279.8,13406176,13406225,13408334,13408383
NC_003279.8,13406201,13406250,13406227,13406276
NC_003279.8,13406201,13406275,13406409,13406483
NC_003279.8,13406201,13406275,13406435,13406509
NC_003279.8,13406201,13406275,13406461,13406535
NC_003279.8,13406201,13406300,13406487,13406586
NC_003279.8,13406201,13406250,13406513,13406562
NC_003279.8,13406201,13406250,13406643,13406692
NC_003279.8,13406201,13406300,13407241,13407340
NC_003279.8,13406201,13406250,13407267,13407316
NC_003279.8,13406201,13406350,13408099,13408248
NC_003279.8,13406201,13406250,13408125,13408174
NC_003279.8,13406201,13406250,13408281,13408330
NC_003279.8,13406226,13406275,13406382,13406431
NC_003279.8,13406226,13406275,13406616,13406665
NC_003279.8,13406226,13406300,13406850,13406924
NC_003279.8,13406226,13406300,13406980,13407054
NC_003279.8,13406226,13406275,13407214,13407263
NC_003279.8,13406226,13406275,13408072,13408121
NC_003279.8,13406226,13406275,13408254,13408303
NC_003279.8,13406251,13406300,13406303,13406352
NC_003279.8,13406251,13406300,13406719,13406768
NC_003279.8,13406251,13406325,13406797,13406871
NC_003279.8,13406251,13406350,13407109,13407208
NC_003279.8,13406251,13406325,13407161,13407235
NC_003279.8,13406251,13406300,13407369,13407418
NC_003279.8,13406251,13406300,13407551,13407600
NC_003279.8,13406251,13406350,13407681,13407780
NC_003279.8,13406251,13406350,13407733,13407832
NC_003279.8,13406251,13406350,13407785,13407884
NC_003279.8,13406251,13406400,13407837,13407986
NC_003279.8,13406251,13406300,13407889,13407938
NC_003279.8,13406251,13406350,13407967,13408066
NC_003279.8,13406251,13406325,13408019,13408093
NC_003279.8,13406251,13406325,13408201,13408275
NC_003279.8,13406251,13406300,13408357,13408406
NC_003279.8,13406276,13406325,13406354,13406403
NC_003279.8,13406276,13406325,13406588,13406637
NC_003279.8,13406276,13406350,13406770,13406844
NC_003279.8,13406276,13406325,13406952,13407001
NC_003279.8,13406276,13406350,13407082,13407156
NC_003279.8,13406276,13406375,13407342,13407441
NC_003279.8,13406276,13406375,13407524,13407623
NC_003279.8,13406276,13406350,13407654,13407728
NC_003279.8,13406276,13406350,13407940,13408014
NC_003279.8,13406301,13406450,13406535,13406684
NC_003279.8,13406301,13406350,13406665,13406714
NC_003279.8,13406301,13406375,13406873,13406947
NC_003279.8,13406301,13406375,13407003,13407077
NC_003279.8,13406301,13406400,13407289,13407388
NC_003279.8,13406301,13406350,13408147,13408196
NC_003279.8,13406301,13406350,13408303,13408352
NC_003279.8,13406326,13406425,13406924,13407023
NC_003279.8,13406326,13406400,13407054,13407128
NC_003279.8,13406326,13406375,13407418,13407467
NC_003279.8,13406326,13406375,13407444,13407493
NC_003279.8,13406326,13406375,13407470,13407519
NC_003279.8,13406326,13406400,13407496,13407570
NC_003279.8,13406326,13406375,13407600,13407649
NC_003279.8,13406326,13406400,13407626,13407700
NC_003279.8,13406326,13406375,13408406,13408455
NC_003279.8,13406351,13406400,13406689,13406738
NC_003279.8,13406351,13406425,13406819,13406893
NC_003279.8,13406351,13406400,13407131,13407180
NC_003279.8,13406351,13406475,13407183,13407307
NC_003279.8,13406351,13406400,13407703,13407752
NC_003279.8,13406351,13406400,13407755,13407804
NC_003279.8,13406351,13406400,13407807,13407856
NC_003279.8,13406351,13406400,13407859,13407908
NC_003279.8,13406351,13406400,13407989,13408038
NC_003279.8,13406351,13406475,13408041,13408165
NC_003279.8,13406351,13406400,13408171,13408220
NC_003279.8,13406351,13406450,13408223,13408322
NC_003279.8,13406351,13406400,13408327,13408376
NC_003279.8,13406376,13406525,13406402,13406551
NC_003279.8,13406376,13406500,13406428,13406552
NC_003279.8,13406376,13406475,13406454,13406553
NC_003279.8,13406376,13406450,13406480,13406554
NC_003279.8,13406376,13406425,13406506,13406555
NC_003279.8,13406376,13406425,13406636,13406685
NC_003279.8,13406376,13406450,13407234,13407308
NC_003279.8,13406376,13406425,13407260,13407309
NC_003279.8,13406376,13406450,13408092,13408166
NC_003279.8,13406376,13406425,13408118,13408167
NC_003279.8,13406376,13406425,13408274,13408323
NC_003279.8,13406401,13406475,13406609,13406683
NC_003279.8,13406401,13406450,13406843,13406892
NC_003279.8,13406401,13406450,13406973,13407022
NC_003279.8,13406401,13406500,13407207,13407306
NC_003279.8,13406401,13406500,13408065,13408164
NC_003279.8,13406401,13406475,13408247,13408321
NC_003279.8,13406426,13406500,13406608,13406682
NC_003279.8,13406426,13406475,13406842,13406891
NC_003279.8,13406426,13406475,13406972,13407021
NC_003279.8,13406426,13406525,13407206,13407305
NC_003279.8,13406426,13406525,13408064,13408163
NC_003279.8,13406426,13406500,13408246,13408320
NC_003279.8,13406451,13406525,13406607,13406681
NC_003279.8,13406451,13406500,13406841,13406890
NC_003279.8,13406451,13406500,13406971,13407020
NC_003279.8,13406451,13406625,13407205,13407379
NC_003279.8,13406451,13406575,13408063,13408187
NC_003279.8,13406451,13406525,13408245,13408319
NC_003279.8,13406476,13406575,13406606,13406705
NC_003279.8,13406476,13406525,13406840,13406889
NC_003279.8,13406476,13406525,13406970,13407019
NC_003279.8,13406476,13406550,13407204,13407278
NC_003279.8,13406476,13406550,13408062,13408136
NC_003279.8,13406476,13406575,13408244,13408343
NC_003279.8,13406501,13406550,13406605,13406654
NC_003279.8,13406501,13406600,13406839,13406938
NC_003279.8,13406501,13406600,13406969,13407068
NC_003279.8,13406501,13406550,13407203,13407252
NC_003279.8,13406501,13406550,13408061,13408110
NC_003279.8,13406501,13406550,13408243,13408292
NC_003279.8,13406526,13406625,13406708,13406807
NC_003279.8,13406526,13406575,13406786,13406835
NC_003279.8,13406526,13406575,13407098,13407147
NC_003279.8,13406526,13406575,13407150,13407199
NC_003279.8,13406526,13406600,13407358,13407432
NC_003279.8,13406526,13406600,13407540,13407614
NC_003279.8,13406526,13406575,13407670,13407719
NC_003279.8,13406526,13406575,13407722,13407771
NC_003279.8,13406526,13406575,13407774,13407823
NC_003279.8,13406526,13406575,13407826,13407875
NC_003279.8,13406526,13406625,13407878,13407977
NC_003279.8,13406526,13406575,13407956,13408005
NC_003279.8,13406526,13406575,13408008,13408057
NC_003279.8,13406526,13406575,13408190,13408239
NC_003279.8,13406526,13406600,13408346,13408420
NC_003279.8,13406551,13406650,13406915,13407014
NC_003279.8,13406551,13406625,13407045,13407119
NC_003279.8,13406551,13406600,13407409,13407458
NC_003279.8,13406551,13406600,13407435,13407484
NC_003279.8,13406551,13406600,13407461,13407510
NC_003279.8,13406551,13406625,13407487,13407561
NC_003279.8,13406551,13406600,13407591,13407640
NC_003279.8,13406551,13406625,13407617,13407691
NC_003279.8,13406551,13406600,13408397,13408446
NC_003279.8,13406576,13406625,13406680,13406729
NC_003279.8,13406576,13406650,13406810,13406884
NC_003279.8,13406576,13406625,13407122,13407171
NC_003279.8,13406576,13406675,13407174,13407273
NC_003279.8,13406576,13406625,13407694,13407743
NC_003279.8,13406576,13406625,13407746,13407795
NC_003279.8,13406576,13406625,13407798,13407847
NC_003279.8,13406576,13406625,13407850,13407899
