Start,End,Match_Start,Match_End
893326,893350,893897,893921
10206201,10206225,10211996,10212020
893326,893350,893830,893854
10206201,10206225,10211928,10211952
893326,893350,893785,893809
10206201,10206275,10211792,10211866
893326,893350,893589,893613
10206201,10206250,10211724,10211773
893326,893350,893544,893568
10206201,10206300,10211656,10211755
893326,893350,893499,893523
10206201,10206225,10211590,10211614
893301,893400,893918,894017
10206201,10206225,10211524,10211548
893301,893350,893610,893659
10206201,10206225,10211118,10211142
893176,893225,893791,893840
10206201,10206300,10210984,10211083
893176,893225,893505,893554
10206201,10206225,10210918,10210942
893151,893175,893856,893880
10206201,10206225,10210850,10210874
893151,893225,893811,893885
10206201,10206225,10210782,10210806
893151,893175,893570,893594
10206201,10206225,10210714,10210738
893151,893225,893525,893599
10206201,10206225,10210646,10210670
893151,893175,893196,893220
10206201,10206275,10210172,10210246
893076,893100,894109,894133
10206201,10206250,10210104,10210153
893076,893150,894044,894118
10206201,10206225,10210036,10210060
893076,893100,893958,893982
10206201,10206225,10209900,10209924
893076,893150,893713,893787
10206201,10206275,10209832,10209906
893076,893100,893650,893674
10206201,10206225,10209765,10209789
893076,893150,893427,893501
10206201,10206225,10209697,10209721
893076,893100,893341,893365
10206201,10206275,10209629,10209703
893026,893050,893908,893932
10206201,10206225,10209561,10209585
893026,893050,893600,893624
10206201,10206225,10209291,10209315
892951,893050,893216,893315
10206201,10206250,10209223,10209272
892901,892925,898872,898896
10206201,10206300,10209155,10209254
892901,892925,898806,898830
10206201,10206300,10209087,10209186
892901,892925,898762,898786
10206201,10206250,10209019,10209068
892901,892925,898718,898742
10206201,10206300,10208951,10209050
892901,892925,898588,898612
10206201,10206300,10208883,10208982
892901,892925,898544,898568
10206201,10206300,10208815,10208914
892901,892925,894196,894220
10206201,10206225,10208749,10208773
892901,892925,893938,893962
10206201,10206250,10208681,10208730
892901,892925,893780,893804
10206201,10206225,10208615,10208639
892901,892925,893630,893654
10206201,10206300,10208547,10208646
892901,892925,893494,893518
10206201,10206225,10208481,10208505
892901,892925,893321,893345
10206201,10206225,10208415,10208439
892851,892875,893774,893798
10206201,10206325,10208347,10208471
892851,892875,893488,893512
10206201,10206250,10208279,10208328
892851,892875,893137,893161
10206201,10206225,10208213,10208237
892851,892875,892895,892919
10206201,10206225,10208147,10208171
892826,892850,893771,893795
10206201,10206325,10208079,10208203
892826,892850,893485,893509
10206201,10206225,10208013,10208037
892826,892850,893134,893158
10206201,10206250,10207945,10207994
892826,892850,892892,892916
10206201,10206225,10207877,10207901
892801,892825,892889,892913
10206201,10206300,10207809,10207908
892801,892825,892845,892869
10206201,10206250,10207741,10207790
892751,892775,893279,893303
10206201,10206225,10207674,10207698
892751,892775,893014,893038
10206201,10206225,10207542,10207566
889451,889500,891814,891863
10206201,10206225,10207476,10207500
878626,878650,879263,879287
10206201,10206225,10207344,10207368
873751,873775,873963,873987
10206201,10206225,10207278,10207302
873201,873225,888736,888760
10206201,10206225,10207212,10207236
866201,866225,866378,866402
10206201,10206225,10207145,10207169
863601,863625,870087,870111
10206201,10206300,10207077,10207176
860201,860225,870073,870097
10206201,10206300,10207009,10207108
860201,860225,863587,863611
10206201,10206225,10206943,10206967
860151,860175,870022,870046
10206201,10206225,10206809,10206833
860026,860075,869894,869943
10206201,10206325,10206741,10206865
859951,859975,869819,869843
10206201,10206225,10206539,10206563
859651,859725,869519,869593
10206201,10206375,10206471,10206645
857476,857500,857834,857858
10206201,10206300,10206403,10206502
855701,855725,869386,869410
10206201,10206300,10206335,10206434
855701,855725,859508,859532
10206201,10206225,10206269,10206293
855426,855450,862028,862052
10206176,10206200,10219032,10219056
854851,854875,855209,855233
10206176,10206200,10218896,10218920
848851,848875,849020,849044
10206176,10206200,10218694,10218718
846226,846250,846262,846286
10206176,10206200,10217956,10217980
844876,844925,844948,844997
10206176,10206200,10217822,10217846
844701,844725,844908,844932
10206176,10206200,10217754,10217778
844701,844725,844836,844860
10206176,10206200,10217550,10217574
844676,844700,844846,844870
10206176,10206200,10217414,10217438
844676,844725,844711,844760
10206176,10206200,10217146,10217170
843351,843400,843509,843558
10206176,10206200,10216680,10216704
843301,843325,843459,843483
10206176,10206200,10216544,10216568
839176,839200,844458,844482
10206176,10206200,10216276,10216300
838501,838525,850455,850479
10206176,10206200,10216208,10216232
834426,834450,846263,846287
10206176,10206200,10215608,10215632
834426,834450,846221,846245
10206176,10206200,10215474,10215498
834176,834200,846218,846242
10206176,10206200,10214670,10214694
834176,834200,834429,834453
10206176,10206200,10214536,10214560
834126,834150,846180,846204
10206176,10206200,10214336,10214360
833901,833925,850440,850464
10206176,10206200,10213322,10213346
833901,833925,838486,838510
10206176,10206200,10212242,10212266
833751,833900,834207,834356
10206176,10206200,10212174,10212198
833726,833750,846218,846242
10206176,10206200,10212038,10212062
833726,833750,834429,834453
10206176,10206200,10211902,10211926
833726,833750,834176,834200
10206176,10206200,10210824,10210848
833576,833725,834032,834181
10206176,10206200,10210282,10210306
833451,833550,833907,834006
10206176,10206200,10209739,10209763
829076,829175,829198,829297
10206176,10206200,10209061,10209085
829001,829050,829245,829294
10206176,10206200,10208723,10208747
829001,829050,829123,829172
10206176,10206200,10208321,10208345
825226,825250,838489,838513
10206176,10206200,10207783,10207807
825226,825250,833904,833928
10206176,10206200,10206647,10206671
825226,825250,833448,833472
825126,825150,839180,839204
10206076,10206100,10219066,10219090
822151,822175,823531,823555
10206076,10206100,10218998,10219022
821301,821325,823427,823451
817501,817550,817623,817672
10206076,10206100,10218796,10218820
814501,814525,834424,834448
10206076,10206100,10218728,10218752
814501,814525,834171,834195
814501,814525,833715,833739
10206076,10206100,10218594,10218618
814501,814525,814597,814621
10206076,10206100,10218526,10218550
804076,804100,805371,805395
792126,792150,793600,793624
10206076,10206100,10218392,10218416
780826,780850,780986,781010
780751,780775,781031,781055
10206076,10206100,10218258,10218282
780726,780750,780926,780950
779176,779200,779224,779248
769626,769650,770144,770168
10206076,10206100,10218058,10218082
769401,769425,770088,770112
10206076,10206100,10217856,10217880
768051,768075,769635,769659
10206076,10206100,10217584,10217608
768001,768025,769416,769440
10206076,10206100,10217448,10217472
767951,768100,770053,770202
10206076,10206100,10217180,10217204
767826,767925,769817,769916
765901,765925,765973,765997
765901,765925,765931,765955
10206076,10206100,10216980,10217004
765876,765900,765966,765990
765851,765875,765971,765995
765851,765875,765929,765953
765851,765875,765881,765905
10206076,10206100,10216714,10216738
765826,765850,765970,765994
765826,765850,765928,765952
10206076,10206100,10216376,10216400
765826,765850,765880,765904
10206076,10206100,10216310,10216334
765776,765800,765974,765998
10206076,10206100,10216106,10216130
765776,765800,765932,765956
765776,765800,765884,765908
765776,765800,765824,765848
765751,765775,765973,765997
765751,765775,765931,765955
765751,765775,765883,765907
765751,765775,765853,765877
10206076,10206100,10215642,10215666
765751,765775,765823,765847
10206076,10206100,10215508,10215532
765726,765750,765972,765996
765726,765750,765930,765954
10206076,10206100,10215374,10215398
765726,765750,765882,765906
765726,765750,765852,765876
10206076,10206100,10215240,10215264
765726,765750,765822,765846
765726,765750,765786,765810
765726,765775,765756,765805
10206076,10206100,10214904,10214928
764651,764675,764849,764873
764551,764575,764981,765005
764201,764225,765008,765032
10206076,10206100,10214704,10214728
764201,764225,764361,764385
762951,762975,763123,763147
759401,759450,759507,759556
759301,759325,759441,759465
10206076,10206100,10214370,10214394
759176,759200,759525,759549
759176,759200,759419,759443
10206076,10206100,10214236,10214260
759176,759200,759210,759234
10206076,10206100,10214168,10214192
754376,754400,756292,756316
10206076,10206100,10214100,10214124
754301,754325,773585,773609
10206076,10206100,10214032,10214056
752701,752725,752890,752914
10206076,10206100,10213694,10213718
752001,752125,755626,755750
10206076,10206100,10213626,10213650
749726,749750,749822,749846
10206076,10206100,10213558,10213582
749676,749700,749820,749844
749676,749700,749724,749748
10206076,10206100,10213424,10213448
749651,749675,749819,749843
10206076,10206100,10213356,10213380
749651,749675,749723,749747
749651,749675,749683,749707
10206076,10206100,10213222,10213246
749626,749650,749802,749826
10206076,10206100,10213154,10213178
749601,749625,749761,749785
10206076,10206100,10213086,10213110
749576,749600,749816,749840
10206076,10206100,10213018,10213042
749576,749600,749720,749744
10206076,10206100,10212882,10212906
749576,749600,749640,749664
10206076,10206100,10212814,10212838
749551,749575,749823,749847
10206076,10206100,10212748,10212772
749551,749575,749719,749743
749551,749575,749679,749703
10206076,10206100,10212614,10212638
749551,749600,749647,749696
10206076,10206100,10212478,10212502
749526,749550,749822,749846
10206076,10206100,10212412,10212436
749526,749550,749726,749750
10206076,10206100,10212344,10212368
749526,749550,749678,749702
10206076,10206100,10211800,10211824
749526,749550,749646,749670
10206076,10206100,10211732,10211756
749526,749575,749558,749607
749451,749475,749819,749843
749451,749475,749723,749747
10206076,10206100,10211532,10211556
749451,749475,749675,749699
10206076,10206100,10211464,10211488
749451,749475,749643,749667
749451,749475,749587,749611
10206076,10206100,10211060,10211084
749451,749475,749555,749579
10206076,10206100,10210992,10211016
749451,749475,749523,749547
10206076,10206100,10210926,10210950
749426,749450,749818,749842
10206076,10206100,10210588,10210612
749426,749450,749722,749746
10206076,10206100,10210520,10210544
749426,749450,749674,749698
10206076,10206100,10210452,10210476
749426,749450,749642,749666
10206076,10206100,10210180,10210204
749426,749450,749586,749610
10206076,10206100,10210112,10210136
749426,749450,749554,749578
10206076,10206100,10209840,10209864
749426,749450,749522,749546
10206076,10206100,10209501,10209525
749401,749425,749817,749841
749401,749425,749721,749745
10206076,10206100,10209299,10209323
749401,749425,749673,749697
10206076,10206100,10209231,10209255
749401,749425,749641,749665
10206076,10206100,10209163,10209187
749401,749425,749585,749609
10206076,10206100,10209095,10209119
749401,749425,749553,749577
10206076,10206100,10209027,10209051
749401,749425,749521,749545
10206076,10206100,10208891,10208915
749376,749400,749816,749840
749376,749400,749720,749744
749376,749400,749640,749664
10206076,10206100,10208623,10208647
749376,749400,749584,749608
749376,749400,749552,749576
749376,749400,749520,749544
749351,749375,749823,749847
10206076,10206100,10208221,10208245
749351,749375,749719,749743
10206076,10206100,10208155,10208179
749351,749375,749679,749703
749351,749400,749647,749696
10206076,10206100,10208021,10208045
749351,749375,749583,749607
10206076,10206100,10207953,10207977
749351,749375,749551,749575
10206076,10206100,10207885,10207909
749351,749375,749519,749543
749326,749350,749822,749846
10206076,10206100,10207550,10207574
749326,749350,749726,749750
749326,749350,749678,749702
749326,749350,749646,749670
749326,749350,749582,749606
10206076,10206100,10207153,10207177
749326,749350,749550,749574
10206076,10206100,10207085,10207109
749326,749350,749518,749542
10206076,10206100,10206749,10206773
749301,749325,749821,749845
10206076,10206100,10206681,10206705
749301,749325,749725,749749
10206076,10206100,10206613,10206637
749301,749325,749677,749701
10206076,10206100,10206547,10206571
749301,749325,749645,749669
10206076,10206100,10206343,10206367
749301,749325,749517,749541
10206051,10206100,10218635,10218684
749276,749300,749820,749844
10206051,10206100,10218433,10218482
749276,749300,749724,749748
749276,749300,749676,749700
10206051,10206100,10218165,10218214
749276,749300,749644,749668
10206051,10206100,10218099,10218148
749276,749300,749588,749612
10206051,10206100,10217897,10217946
749276,749325,749556,749605
749276,749325,749524,749573
10206051,10206100,10217087,10217136
749276,749325,749436,749485
749276,749350,749404,749478
10206051,10206100,10216887,10216936
749276,749375,749372,749471
10206051,10206100,10216821,10216870
749276,749400,749340,749464
